FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE;METHIND
30636;FATRN;0;S;U;MIR006
30636;FAPUN3;0;S;S;MI0216
30636;FAPUN6;0;S;S;MIR006
30636;FAS18;0;S;S;MIR006
30636;F18D2CN6;0;S;U;MIR003
30636;F18D3N3;0;S;U;MIR003
30636;F20D4N6;0;S;U;MIR003
30636;F20D5N3;0;S;U;MIR003
30636;F22D6N3;0;S;U;MIR003
30636;CHOLE;0;S;U;MIR003
30636;TRP;0;S;U;MIR003
30636;QUERCE;480;F;E;MIR003
30638;ENERC;110,70;S;S;MI0107
30638;FAT;0;F;E;MIR003
30638;CHOAVL;0,200;S;S;MI0181
30638;CHOCDF;0,200;S;S;MIR004
30638;PROT;0;S;S;MI0123
30638;ALC;3,7;S;CG;MIR003
30638;ASH;0,100;F;E;MIR003
30638;WATER;96;S;CG;MIR003
30638;SUGOH;0;S;U;MIR006
30638;SUGAR;0,200;S;S;MI0151
30638;FRUS;0;L;P;MIR003
30638;GALS;0;L;P;MIR003
30638;GLUS;0;L;P;MIR003
30638;LACS;0;S;K;MIR003
30638;MALS;0;L;P;MIR003
30638;SUCS;0,2;L;P;MIR003
30638;STARCH;0;S;IG;MIR003
30638;FIBC;0;S;IG;MIR003
30638;FIBT;0;S;S;MI0172
30638;FIBINS;0;S;U;MIR006
30638;PSACNCS;0;S;U;MIR003
30638;FOL;0;S;IG;MIR003
30638;NIAEQ;0;F;E;MIR003
30638;NIA;0;S;I;MIR003
30638;VITPYRID;0;S;S;MIR005
30638;RIBF;0;F;E;MIR003
30638;THIA;0;F;E;MIR003
30638;VITA;0;S;S;MI0324
30638;RETOL;0;S;U;MIR003
30638;CAROTENS;0;S;S;MI0302
30638;CARTB;0;S;I;MIR003
30638;VITB12;0;S;IG;MIR003
30638;VITC;0;F;E;MIR003
30638;VITD;0;F;E;MIR003
30638;VITE;0;S;S;MI0368
30638;CA;1,60;F;E;MIR003
30638;CR;0,30;F;E;MIR003
30638;CU;0,0010;F;E;MIR003
30638;FD;0,005;F;E;MIR003
30638;FE;0,010;F;E;MIR003
30638;ID;1,00;F;E;MIR003
30638;K;1,10;F;E;MIR003
30638;MG;0,300;F;E;MIR003
30638;MN;0,0050;F;E;MIR003
30638;MO;0,0010;F;E;MIR003
30638;NA;2,00;F;E;MIR003
30638;NACL;5,10;S;S;MIR005
30638;NT;0;F;E;MIR007
30638;P;23,0;F;E;MIR003
30638;SE;0;S;I;MIR003
30638;ZN;0,005;F;E;MIR003
30638;FAFRE;0;S;S;MI0202
30638;FACIDCTG;0;S;S;MIR005
30638;FAPU;0;S;S;MI0213
30638;FAMCIS;0;S;S;MI0210
30638;FASAT;0;S;S;MI0209
30638;FATRN;0;S;S;MIR006
30638;FAPUN3;0;S;S;MI0216
30638;FAPUN6;0;S;S;MIR006
30638;FAS18;0;S;S;MIR006
30638;F16D0T;0;S;S;MIR006
30638;F18D1T;0;S;S;MIR006
30638;F18D2CN6;0;S;U;MIR003
30638;F18D3N3;0;S;U;MIR003
30638;F20D4N6;0;S;U;MIR003
30638;F20D5N3;0;S;U;MIR003
30638;F22D6N3;0;S;U;MIR003
30638;CHOLE;0;S;U;MIR003
30638;STERT;0,30;S;S;MIR006
30638;TRP;0;S;IG;MIR003
30639;ENERC;296,06;S;R;MI0002
30639;FAT;0,066;S;R;MI0002
30639;CHOAVL;5,076;S;R;MI0002
30639;CHOCDF;5,542;S;R;MI0002
30639;PROT;0,18;S;R;MI0002
30639;ALC;6,94;S;R;MI0002
30639;ASH;0,141;S;R;MI0002
30639;WATER;87,18;S;R;MI0002
30639;OA;0,369;S;R;MI0002
30639;SUGOH;0;S;R;MI0002
30639;SUGAR;5,076;S;R;MI0002
30639;FRUS;1,141;S;R;MI0002
30639;GLUS;0,879;S;R;MI0002
30639;LACS;0;S;R;MI0002
30639;MALS;0;S;R;MI0002
30639;SUCS;3,056;S;R;MI0002
30639;STARCH;0;S;R;MI0002
30639;FIBC;0;S;R;MI0002
30639;FIBT;0;S;R;MI0002
30639;FIBINS;0;S;R;MI0002
30639;PSACNCS;0;S;R;MI0002
30639;FOL;4,41;S;R;MI0002
30639;NIAEQ;0,424;S;R;MI0002
30639;NIA;0,372;S;R;MI0002
30639;VITPYRID;0,02;S;R;MI0002
30639;RIBF;0,008;S;R;MI0002
30639;THIA;0,0165;S;R;MI0002
30639;VITA;0,118;S;R;MI0002
30639;RETOL;0;S;R;MI0002
30639;CAROTENS;8,2;S;R;MI0002
30639;CARTB;0,45;S;R;MI0002
30639;VITB12;0;S;R;MI0002
30639;VITC;8,47;S;R;MI0002
30639;VITD;0;S;R;MI0002
30639;VITE;0,026;S;R;MI0002
30639;VITK;0,041;S;R;MI0002
30639;CA;6,51;S;R;MI0002
30639;CR;0,64;S;R;MI0002
30639;CU;0,0126;S;R;MI0002
30639;FD;0,008;S;R;MI0002
30639;FE;0,155;S;R;MI0002
30639;ID;0,50;S;R;MI0002
30639;K;65,15;S;R;MI0002
30639;MG;5,200;S;R;MI0002
30639;MN;0,1940;S;R;MI0002
30639;MO;0,0017;S;R;MI0002
30639;NA;3,91;S;R;MI0002
30639;NACL;9,96;S;R;MI0002
30639;NT;0,039;S;R;MI0002
30639;P;6,0;S;R;MI0002
30639;SE;0,078;S;R;MI0002
30639;ZN;0,039;S;R;MI0002
30639;FAFRE;0,054;S;R;MI0002
30639;FACIDCTG;0,056;S;R;MI0002
30639;FAPU;0,036;S;R;MI0002
30639;FAMCIS;0,0071;S;R;MI0002
30639;FASAT;0,0108;S;R;MI0002
30639;FATRN;0;S;R;MI0002
30639;FAPUN3;0,0066;S;R;MI0002
30639;FAPUN6;0,029;S;R;MI0002
30639;FAS18;0,0004;S;R;MI0002
30639;F16D0T;10,155;S;R;MI0002
30639;F18D1T;6,488;S;R;MI0002
30639;F18D2CN6;29,006;S;R;MI0002
30639;F18D3N3;6,620;S;R;MI0002
30639;F20D4N6;0;S;R;MI0002
30639;F20D5N3;0;S;R;MI0002
30639;F22D6N3;0;S;R;MI0002
30639;CHOLE;0,05;S;R;MI0002
30639;STERT;4,89;S;R;MI0002
30639;TRP;3,1;S;R;MI0002
30639;MYRIC;26,25;S;R;MI0002
30639;QUERCE;207,83;S;R;MI0002
30641;ENERC;575,84;S;S;MI0107
30641;FAT;9,650;D;AG;MI1302
30641;CHOAVL;0,300;S;IG;MIR003
30641;CHOCDF;0,300;S;S;MI0131
30641;PROT;12,57;D;AG;MI0123
30641;ALC;0;S;IG;MIR003
30641;ASH;0,91;D;AG;MI1018
30641;WATER;76,57;S;S;MI0142
30641;OA;0;S;IG;MIR003
30641;SUGOH;0;S;U;MIR007
30641;SUGAR;0,300;F;E;MIR003
30641;FRUS;0;S;IG;MIR003
30641;GALS;0;S;R;MI0002
30641;GLUS;0,3;S;IG;MIR003
30641;LACS;0;S;IG;MIR003
30641;MALS;0;S;IG;MIR003
30641;SUCS;0;S;IG;MIR003
30641;STARCH;0;F;E;MIR003
30641;FIBC;0;S;IG;MIR003
30641;FIBT;0;S;U;MIR007
30641;FIBINS;0;S;R;MI0002
30641;PSACNCS;0;S;IG;MIR003
30641;FOL;58,31;S;R;MI0002
30641;NIAEQ;3,587;S;S;MI0421
30641;NIA;0,080;S;R;MI0002
30641;VITPYRID;0,14;S;R;MI0002
30641;RIBF;0,375;S;R;MI0002
30641;THIA;0,1154;S;R;MI0002
30641;VITA;263,150;S;S;MI0324
30641;RETOL;262,05;S;S;MI0314
30641;CAROTENS;702,7;S;S;MI0302
30641;CARTB;13,2;D;A;MI1137
30641;VITB12;2,50;F;E;MIR003
30641;VITC;0;S;IG;MIR003
30641;VITD;2,200;S;R;MI0002
30641;VITE;1,870;S;S;MI0368
30641;VITK;0,800;F;E;MIR003
30641;CA;57,00;F;I;MI1006
30641;CR;1,00;D;AG;MI1209
30641;CU;0,052;D;AG;MI1209
30641;FD;0,030;F;I;MIR003
30641;FE;1,900;D;AG;MI1209
30641;ID;19,100;D;AG;MI1209
30641;K;130,00;F;I;MI1006
30641;MG;13,000;F;I;MI1006
30641;MN;0,035;D;AG;MI1209
30641;MO;0,0025;F;I;MIR003
30641;NA;110,42;S;R;MI0002
30641;NACL;281,35;S;R;MI0002
30641;NT;2,01;D;AG;MI1039
30641;P;210,0;F;I;MI1002
30641;SE;30,0;D;AG;MI1209
30641;ZN;1,400;D;AG;MI1209
30641;FAFRE;7,689;S;S;MI0202
30641;FACIDCTG;8,042;S;T;MIR005
30641;FAPU;1,752;S;S;MI0213
30641;FAMCIS;3,3682;S;S;MI0210
30641;FASAT;2,5368;S;S;MI0209
30641;FATRN;0,0131;S;S;MIR006
30641;FAPUN3;0,5311;S;S;MI0216
30641;FAPUN6;1,2018;S;S;MIR006
30641;FAS18;0,7252;S;S;MIR006
30641;F16D0T;1761,672;S;S;MIR006
30641;F18D1T;3125,768;S;S;MIR006
30641;F18D2CN6;1083,362;D;AG;MI1205
30641;F18D3N3;349,006;D;AG;MI1205
30641;F20D4N6;82,762;D;AG;MI1205
30641;F20D5N3;36,121;D;AG;MI1205
30641;F22D6N3;145,982;D;AG;MI1205
30641;CHOLE;360,00;D;I;MI1205
30641;STERT;0;S;S;MIR006
30641;TRP;210,0;D;AG;MI1144
30641;MYRIC;0;S;IG;MIR003
30641;QUERCE;0;S;IG;MIR003
30646;ENERC;286,03;S;S;MI0107
30646;FAT;5;L;P;MIR003
30646;CHOAVL;4,200;S;S;MI0181
30646;CHOCDF;4,100;S;S;MIR004
30646;PROT;1,5;L;P;MIR003
30646;ALC;0;S;R;MI0002
30646;ASH;0,399;S;R;MI0002
30646;WATER;89;S;CG;MIR003
30646;OA;0,326;S;R;MI0002
30646;SUGOH;0;S;R;MI0002
30646;SUGAR;2,200;S;S;MI0151
30646;FRUS;0;S;R;MI0002
30646;GALS;0,85;L;P;MIR003
30646;GLUS;0,85;L;P;MIR003
30646;LACS;0,5;L;P;MIR003
30646;MALS;0;S;R;MI0002
30646;SUCS;0;S;R;MI0002
30646;STARCH;2;L;P;MIR003
30646;FIBC;0;S;R;MI0002
30646;FIBT;0;S;R;MI0002
30646;FIBINS;0;S;R;MI0002
30646;PSACNCS;0;S;R;MI0002
30646;FOL;2,50;S;R;MI0002
30646;NIAEQ;0,453;S;R;MI0002
30646;NIA;0,055;S;R;MI0002
30646;VITPYRID;0,03;S;R;MI0002
30646;RIBF;0,101;S;R;MI0002
30646;THIA;0,0187;S;R;MI0002
30646;VITA;18,685;S;R;MI0002
30646;RETOL;17,87;S;R;MI0002
30646;CAROTENS;9,8;S;R;MI0002
30646;CARTB;9,85;S;R;MI0002
30646;VITB12;0,21;S;R;MI0002
30646;VITC;0,59;S;R;MI0002
30646;VITD;0,023;S;R;MI0002
30646;VITE;0,606;S;R;MI0002
30646;VITK;4,929;S;R;MI0002
30646;CA;45;L;P;MIR003
30646;CR;0,37;S;R;MI0002
30646;CU;0,0049;S;R;MI0002
30646;FD;0,009;S;R;MI0002
30646;FE;0,035;S;R;MI0002
30646;ID;9,56;S;R;MI0002
30646;K;82,18;S;R;MI0002
30646;MG;6,091;S;R;MI0002
30646;MN;0,0058;S;R;MI0002
30646;MO;0,0027;S;R;MI0002
30646;NA;200;L;P;MIR003
30646;NACL;509,60;S;S;MIR005
30646;NT;0,264;S;R;MI0002
30646;P;50,4;S;R;MI0002
30646;SE;1,511;S;R;MI0002
30646;ZN;0,221;S;R;MI0002
30646;FAFRE;4,739;S;R;MI0002
30646;FACIDCTG;4,910;S;R;MI0002
30646;FAPU;1,035;S;R;MI0002
30646;FAMCIS;2,1936;S;R;MI0002
30646;FASAT;1,4663;S;R;MI0002
30646;FATRN;0,0445;S;R;MI0002
30646;FAPUN3;0,3333;S;R;MI0002
30646;FAPUN6;0,690;S;R;MI0002
30646;FAS18;0,2464;S;R;MI0002
30646;F16D0T;677,960;S;R;MI0002
30646;F18D1T;2064,099;S;R;MI0002
30646;F18D2CN6;688,395;S;R;MI0002
30646;F18D3N3;333,256;S;R;MI0002
30646;F20D4N6;0,916;S;R;MI0002
30646;F20D5N3;0;S;R;MI0002
30646;F22D6N3;0;S;R;MI0002
30646;CHOLE;5,81;S;R;MI0002
30646;STERT;20,96;S;R;MI0002
30646;TRP;24,2;S;R;MI0002
30646;MYRIC;0;S;R;MI0002
30646;QUERCE;0;S;R;MI0002
30664;ENERC;1899,90;S;R;MI0002
30664;FAT;29,655;S;R;MI0002
30664;CHOAVL;26,028;S;R;MI0002
30664;CHOCDF;37,564;S;R;MI0002
30664;PROT;16,70;S;R;MI0002
30664;ALC;0;S;R;MI0002
30664;ASH;4,154;S;R;MI0002
30664;WATER;11,93;S;R;MI0002
30664;OA;1,159;S;R;MI0002
30664;SUGOH;0;S;R;MI0002
30664;SUGAR;20,748;S;R;MI0002
30664;FRUS;7,532;S;R;MI0002
30664;GALS;0;S;R;MI0002
30664;GLUS;7,468;S;R;MI0002
30664;LACS;0;S;R;MI0002
30664;MALS;0;S;R;MI0002
30664;SUCS;5,748;S;R;MI0002
30664;STARCH;5,28;S;R;MI0002
30664;FIBC;7,673;S;R;MI0002
30664;FIBT;7,570;S;R;MI0002
30664;FIBINS;6,00;S;R;MI0002
30664;PSACNCS;1,57;S;R;MI0002
30664;FOL;69,28;S;R;MI0002
30664;NIAEQ;10,252;S;R;MI0002
30664;NIA;7,454;S;R;MI0002
30664;VITPYRID;0,20;S;R;MI0002
30664;RIBF;0,126;S;R;MI0002
30664;THIA;0,5158;S;R;MI0002
30664;VITA;11,146;S;R;MI0002
30664;RETOL;0;S;R;MI0002
30664;CAROTENS;196,8;S;R;MI0002
30664;CARTB;108,72;S;R;MI0002
30664;VITB12;0;S;R;MI0002
30664;VITC;0,79;S;R;MI0002
30664;VITD;0;S;R;MI0002
30664;VITE;6,098;S;R;MI0002
30664;VITK;6,900;S;R;MI0002
30664;CA;66,73;S;R;MI0002
30664;CR;7,86;S;R;MI0002
30664;CU;0,8658;S;R;MI0002
30664;FD;0,063;S;R;MI0002
30664;FE;3,040;S;R;MI0002
30664;ID;54,54;S;R;MI0002
30664;K;648,09;S;R;MI0002
30664;MG;141,780;S;R;MI0002
30664;MN;1,0006;S;R;MI0002
30664;MO;0,0040;S;R;MI0002
30664;NA;778,31;S;R;MI0002
30664;NACL;1983,12;S;R;MI0002
30664;NT;2,783;S;R;MI0002
30664;P;266,5;S;R;MI0002
30664;SE;3,557;S;R;MI0002
30664;ZN;2,768;S;R;MI0002
30664;FAFRE;24,427;S;R;MI0002
30664;FACIDCTG;25,551;S;R;MI0002
30664;FAPU;7,092;S;R;MI0002
30664;FAMCIS;12,5372;S;R;MI0002
30664;FASAT;4,7981;S;R;MI0002
30664;FATRN;0;S;R;MI0002
30664;FAPUN3;0,0241;S;R;MI0002
30664;FAPUN6;7,068;S;R;MI0002
30664;FAS18;0,9460;S;R;MI0002
30664;F16D0T;2864,301;S;R;MI0002
30664;F18D1T;12006,355;S;R;MI0002
30664;F18D2CN6;7067,583;S;R;MI0002
30664;F18D3N3;24,096;S;R;MI0002
30664;F20D4N6;0;S;R;MI0002
30664;F20D5N3;0;S;R;MI0002
30664;F22D6N3;0;S;R;MI0002
30664;CHOLE;0,02;S;R;MI0002
30664;STERT;97,71;S;R;MI0002
30664;TRP;171,6;S;R;MI0002
30664;MYRIC;19,04;S;R;MI0002
30664;QUERCE;1134,76;S;R;MI0002
30665;ENERC;1697,91;S;S;MI0107
30665;FAT;10,480;S;R;MI0002
30665;CHOAVL;47,705;S;R;MI0002
30665;CHOCDF;51,743;S;S;MI0131
30665;PROT;27,38;S;R;MI0002
30665;ALC;0;S;R;MI0002
30665;ASH;1,851;S;R;MI0002
30665;WATER;8,55;S;S;MI0142
30665;OA;0;S;R;MI0002
30665;SUGOH;0;S;R;MI0002
30665;SUGAR;47,705;S;R;MI0002
30665;FRUS;17,964;S;R;MI0002
30665;GALS;0;S;R;MI0002
30665;GLUS;19,000;S;R;MI0002
30665;LACS;3,954;S;R;MI0002
30665;MALS;0;S;R;MI0002
30665;SUCS;6,787;S;R;MI0002
30665;STARCH;0;S;R;MI0002
30665;FIBC;4;S;CG;MIR003
30665;FIBT;4;S;CG;MIR003
30665;FIBINS;0,24;S;R;MI0002
30665;PSACNCS;0,08;S;R;MI0002
30665;FOL;1,40;S;R;MI0002
30665;NIAEQ;0,514;S;R;MI0002
30665;NIA;0,080;S;R;MI0002
30665;VITPYRID;0,02;S;R;MI0002
30665;RIBF;0,098;S;R;MI0002
30665;THIA;0,0140;S;R;MI0002
30665;VITA;20,764;S;R;MI0002
30665;RETOL;20,00;S;R;MI0002
30665;CAROTENS;9,5;S;R;MI0002
30665;CARTB;9,20;S;R;MI0002
30665;VITB12;0;S;R;MI0002
30665;VITC;0;S;R;MI0002
30665;VITD;0;S;R;MI0002
30665;VITE;0,296;S;R;MI0002
30665;VITK;2,620;S;R;MI0002
30665;CA;610,86;S;R;MI0002
30665;CR;2,16;S;R;MI0002
30665;CU;64,0404;S;R;MI0002
30665;FD;0,031;S;R;MI0002
30665;FE;0,452;S;R;MI0002
30665;ID;8,70;S;R;MI0002
30665;K;757,75;S;R;MI0002
30665;MG;15,900;S;R;MI0002
30665;MN;0,0850;S;R;MI0002
30665;MO;0,0038;S;R;MI0002
30665;NA;266,01;S;R;MI0002
30665;NACL;677,79;S;R;MI0002
30665;NT;4,380;S;R;MI0002
30665;P;66,7;S;R;MI0002
30665;SE;0,890;S;R;MI0002
30665;ZN;0,362;S;R;MI0002
30665;FAFRE;9,124;S;R;MI0002
30665;FACIDCTG;9,544;S;R;MI0002
30665;FAPU;0,312;S;S;MI0213
30665;FAMCIS;2,6501;S;R;MI0002
30665;FASAT;5,7209;S;R;MI0002
30665;FATRN;0,4218;S;R;MI0002
30665;FAPUN3;0,0296;S;S;MI0216
30665;FAPUN6;0,2824;S;S;MIR006
30665;FAS18;2,0750;S;R;MI0002
30665;F16D0T;1943,321;S;R;MI0002
30665;F18D1T;2590,485;S;R;MI0002
30665;F18D2CN6;282,429;S;R;MI0002
30665;F18D3N3;29,577;S;R;MI0002
30665;F20D4N6;0;S;R;MI0002
30665;F20D5N3;0;S;R;MI0002
30665;F22D6N3;0;S;R;MI0002
30665;CHOLE;7,76;S;R;MI0002
30665;STERT;29,51;S;R;MI0002
30665;TRP;439,4;S;R;MI0002
30665;MYRIC;0;S;R;MI0002
30665;QUERCE;400,00;S;R;MI0002
30666;ENERC;577,73;S;R;MI0002
30666;FAT;7,350;S;R;MI0002
30666;CHOAVL;2,028;S;R;MI0002
30666;CHOCDF;3,899;S;S;MIR004
30666;PROT;14,88;S;R;MI0002
30666;ALC;0;S;R;MI0002
30666;ASH;1,566;S;R;MI0002
30666;WATER;72;S;CG;MIR003
30666;OA;0,933;S;R;MI0002
30666;SUGOH;0;S;R;MI0002
30666;SUGAR;1,741;S;R;MI0002
30666;FRUS;0,187;S;R;MI0002
30666;GALS;0,317;S;R;MI0002
30666;GLUS;0,483;S;R;MI0002
30666;LACS;0,148;S;R;MI0002
30666;MALS;0;S;R;MI0002
30666;SUCS;0,606;S;R;MI0002
30666;STARCH;0,29;S;R;MI0002
30666;FIBC;0,779;S;R;MI0002
30666;FIBT;0,736;S;R;MI0002
30666;FIBINS;0,58;S;R;MI0002
30666;PSACNCS;0,16;S;R;MI0002
30666;FOL;21,95;S;R;MI0002
30666;NIAEQ;5,978;S;R;MI0002
30666;NIA;4,462;S;R;MI0002
30666;VITPYRID;0,32;S;R;MI0002
30666;RIBF;0,154;S;R;MI0002
30666;THIA;0,0708;S;R;MI0002
30666;VITA;141,544;S;R;MI0002
30666;RETOL;51,83;S;R;MI0002
30666;CAROTENS;1691,3;S;R;MI0002
30666;CARTB;1046,54;S;R;MI0002
30666;VITB12;0,51;S;R;MI0002
30666;VITC;8,67;S;R;MI0002
30666;VITD;0,175;S;R;MI0002
30666;VITE;0,886;S;R;MI0002
30666;VITK;17,951;S;R;MI0002
30666;CA;26,09;S;R;MI0002
30666;CR;1,34;S;R;MI0002
30666;CU;0,0343;S;R;MI0002
30666;FD;0,018;S;R;MI0002
30666;FE;0,670;S;R;MI0002
30666;ID;24,60;S;R;MI0002
30666;K;209,90;S;R;MI0002
30666;MG;16,517;S;R;MI0002
30666;MN;0,0783;S;R;MI0002
30666;MO;0,0060;S;R;MI0002
30666;NA;350,20;S;R;MI0002
30666;NACL;892,30;S;R;MI0002
30666;NT;2,398;S;R;MI0002
30666;P;121,9;S;R;MI0002
30666;SE;13,830;S;R;MI0002
30666;ZN;1,607;S;R;MI0002
30666;FAFRE;7,052;S;R;MI0002
30666;FACIDCTG;7,364;S;R;MI0002
30666;FAPU;0,931;S;R;MI0002
30666;FAMCIS;2,3668;S;R;MI0002
30666;FASAT;3,5844;S;R;MI0002
30666;FATRN;0,1376;S;R;MI0002
30666;FAPUN3;0,2074;S;R;MI0002
30666;FAPUN6;0,690;S;R;MI0002
30666;FAS18;0,5972;S;R;MI0002
30666;F16D0T;1675,793;S;R;MI0002
30666;F18D1T;2135,115;S;R;MI0002
30666;F18D2CN6;643,531;S;R;MI0002
30666;F18D3N3;193,279;S;R;MI0002
30666;F20D4N6;32,578;S;R;MI0002
30666;F20D5N3;7,738;S;R;MI0002
30666;F22D6N3;6,353;S;R;MI0002
30666;CHOLE;39,14;S;R;MI0002
30666;STERT;17,18;S;R;MI0002
30666;TRP;171,2;S;R;MI0002
30666;MYRIC;18,68;S;R;MI0002
30666;QUERCE;1386,34;S;R;MI0002
30667;ENERC;563,25;S;R;MI0002
30667;FAT;7,350;S;R;MI0002
30667;CHOAVL;1,970;S;R;MI0002
30667;CHOCDF;3,997;S;S;MIR004
30667;PROT;14,71;S;R;MI0002
30667;ALC;0;S;R;MI0002
30667;ASH;1,496;S;R;MI0002
30667;WATER;72;S;CG;MIR003
30667;OA;0,119;S;R;MI0002
30667;SUGOH;0;S;R;MI0002
30667;SUGAR;1,453;S;R;MI0002
30667;FRUS;0,187;S;R;MI0002
30667;GALS;0,001;S;R;MI0002
30667;GLUS;0,167;S;R;MI0002
30667;LACS;0,493;S;R;MI0002
30667;MALS;0;S;R;MI0002
30667;SUCS;0,606;S;R;MI0002
30667;STARCH;0,52;S;R;MI0002
30667;FIBC;0,779;S;R;MI0002
30667;FIBT;0,736;S;R;MI0002
30667;FIBINS;0,58;S;R;MI0002
30667;PSACNCS;0,16;S;R;MI0002
30667;FOL;20,51;S;R;MI0002
30667;NIAEQ;5,852;S;R;MI0002
30667;NIA;4,443;S;R;MI0002
30667;VITPYRID;0,31;S;R;MI0002
30667;RIBF;0,121;S;R;MI0002
30667;THIA;0,0660;S;R;MI0002
30667;VITA;107,024;S;R;MI0002
30667;RETOL;15,16;S;R;MI0002
30667;CAROTENS;1671,0;S;R;MI0002
30667;CARTB;1026,18;S;R;MI0002
30667;VITB12;0,45;S;R;MI0002
30667;VITC;8,53;S;R;MI0002
30667;VITD;0,175;S;R;MI0002
30667;VITE;0,793;S;R;MI0002
30667;VITK;16,984;S;R;MI0002
30667;CA;18,90;S;R;MI0002
30667;CR;0,91;S;R;MI0002
30667;CU;0,0332;S;R;MI0002
30667;FD;0,017;S;R;MI0002
30667;FE;0,662;S;R;MI0002
30667;ID;22,94;S;R;MI0002
30667;K;202,99;S;R;MI0002
30667;MG;14,684;S;R;MI0002
30667;MN;0,0770;S;R;MI0002
30667;MO;0,0050;S;R;MI0002
30667;NA;326,63;S;R;MI0002
30667;NACL;832,26;S;R;MI0002
30667;NT;2,362;S;R;MI0002
30667;P;99,6;S;R;MI0002
30667;SE;13,380;S;R;MI0002
30667;ZN;1,544;S;R;MI0002
30667;FAFRE;7,112;S;R;MI0002
30667;FACIDCTG;7,426;S;R;MI0002
30667;FAPU;1,407;S;R;MI0002
30667;FAMCIS;2,8740;S;R;MI0002
30667;FASAT;2,4598;S;R;MI0002
30667;FATRN;0,0126;S;R;MI0002
30667;FAPUN3;0,3262;S;R;MI0002
30667;FAPUN6;1,070;S;R;MI0002
30667;FAS18;0,2685;S;R;MI0002
30667;F16D0T;1442,110;S;R;MI0002
30667;F18D1T;2782,928;S;R;MI0002
30667;F18D2CN6;1031,325;S;R;MI0002
30667;F18D3N3;312,064;S;R;MI0002
30667;F20D4N6;29,287;S;R;MI0002
30667;F20D5N3;7,738;S;R;MI0002
30667;F22D6N3;6,353;S;R;MI0002
30667;CHOLE;29,65;S;R;MI0002
30667;STERT;38,30;S;R;MI0002
30667;TRP;168,5;S;R;MI0002
30667;MYRIC;18,68;S;R;MI0002
30667;QUERCE;1386,34;S;R;MI0002
30668;ENERC;533,67;S;R;MI0002
30668;FAT;2,977;S;R;MI0002
30668;CHOAVL;15,835;S;R;MI0002
30668;CHOCDF;16,877;S;R;MI0002
30668;PROT;8,57;S;R;MI0002
30668;ALC;0;S;R;MI0002
30668;ASH;1,118;S;R;MI0002
30668;WATER;63;S;CG;MIR003
30668;OA;0,055;S;R;MI0002
30668;SUGOH;0;S;R;MI0002
30668;SUGAR;1,456;S;R;MI0002
30668;FRUS;0,465;S;R;MI0002
30668;GALS;0,000;S;R;MI0002
30668;GLUS;0,478;S;R;MI0002
30668;LACS;0,002;S;R;MI0002
30668;MALS;0,00;S;R;MI0002
30668;SUCS;0,507;S;R;MI0002
30668;STARCH;14,38;S;R;MI0002
30668;FIBC;1,058;S;R;MI0002
30668;FIBT;0,835;S;R;MI0002
30668;FIBINS;0,63;S;R;MI0002
30668;PSACNCS;0,21;S;R;MI0002
30668;FOL;17,23;S;R;MI0002
30668;NIAEQ;4,104;S;R;MI0002
30668;NIA;3,429;S;R;MI0002
30668;VITPYRID;0,23;S;R;MI0002
30668;RIBF;0,087;S;R;MI0002
30668;THIA;0,0934;S;R;MI0002
30668;VITA;55,920;S;R;MI0002
30668;RETOL;7,42;S;R;MI0002
30668;CAROTENS;1300,1;S;R;MI0002
30668;CARTB;584,98;S;R;MI0002
30668;VITB12;0,21;S;R;MI0002
30668;VITC;18,68;S;R;MI0002
30668;VITD;0,082;S;R;MI0002
30668;VITE;0,880;S;R;MI0002
30668;VITK;8,508;S;R;MI0002
30668;CA;14,54;S;R;MI0002
30668;CR;1,44;S;R;MI0002
30668;CU;0,0921;S;R;MI0002
30668;FD;0,014;S;R;MI0002
30668;FE;0,682;S;R;MI0002
30668;ID;8,88;S;R;MI0002
30668;K;211,07;S;R;MI0002
30668;MG;26,062;S;R;MI0002
30668;MN;0,3114;S;R;MI0002
30668;MO;0,0146;S;R;MI0002
30668;NA;237,28;S;R;MI0002
30668;NACL;604,59;S;R;MI0002
30668;NT;1,377;S;R;MI0002
30668;P;103,7;S;R;MI0002
30668;SE;6,981;S;R;MI0002
30668;ZN;1,170;S;R;MI0002
30668;FAFRE;2,828;S;R;MI0002
30668;FACIDCTG;2,859;S;R;MI0002
30668;FAPU;0,850;S;R;MI0002
30668;FAMCIS;1,3887;S;R;MI0002
30668;FASAT;0,5670;S;R;MI0002
30668;FATRN;0,0061;S;R;MI0002
30668;FAPUN3;0,1981;S;R;MI0002
30668;FAPUN6;0,646;S;R;MI0002
30668;FAS18;0,1050;S;R;MI0002
30668;F16D0T;386,985;S;R;MI0002
30668;F18D1T;1324,444;S;R;MI0002
30668;F18D2CN6;626,908;S;R;MI0002
30668;F18D3N3;191,184;S;R;MI0002
30668;F20D4N6;14,342;S;R;MI0002
30668;F20D5N3;3,790;S;R;MI0002
30668;F22D6N3;3,110;S;R;MI0002
30668;CHOLE;14,73;S;R;MI0002
30668;STERT;23,59;S;R;MI0002
30668;TRP;95,0;S;R;MI0002
30668;MYRIC;14,77;S;R;MI0002
30668;QUERCE;582,43;S;R;MI0002
30669;ENERC;124,37;S;R;MI0002
30669;FAT;0,270;S;R;MI0002
